employee_id,name_mask,gender,birth_year,hire_date,leave_date,leave_type,leave_reason_code,current_dept_id,current_level_code,is_key_talent,probation_end,status_end
E00315,姜兰*,男,1993,2019-08-09,2025-06-23,invol,R07,D06,L1,0,2019-11-07,left
E00316,许华琳,女,1994,2023-08-14,,,,D08,L2,0,2023-11-12,active
E00317,吕艳*,男,1992,2024-04-25,,,,D02,L2,0,2024-07-24,active
E00318,邹淑*,女,1981,2021-07-07,,,,D11,L1,1,2022-01-03,active
E00319,孙红*,女,2001,2024-10-15,,,,D12,L3,0,2025-01-13,active
E00320,冯莺*,男,1997,2019-05-18,,,,D01,L5,1,2019-11-14,active
E00321,陈艳丽,女,1992,2023-11-16,,,,D01,L1,0,2024-02-14,active
E00322,孔媛丽,男,1997,2024-10-22,,,,D01,L3,0,2025-04-20,active
E00323,孔琳洋,女,1995,2024-08-17,,,,D03,L3,0,2024-11-15,active
E00324,赵佳霞,男,1977,2017-12-26,2025-09-28,invol,R06,D01,L4,1,2018-06-24,left
E00325,吕涛*,男,1985,2020-09-03,,,,D03,L4,1,2020-12-02,active
E00326,戚丽英,男,1987,2024-05-07,,,,D12,L1,0,2024-08-05,active
E00327,吴珠*,女,1995,2024-03-31,2025-03-07,vol,R03,D12,L4,0,2024-06-29,left
E00328,戚红*,男,1988,2018-10-16,,,,D06,L3,0,2019-01-14,active
E00329,严华美,男,1993,2021-02-13,2025-05-20,vol,R05,D03,L1,0,2021-05-14,left
E00330,邹伟妹,男,1992,2024-11-14,,,,D04,L1,0,2025-02-12,active
E00331,郑爱*,男,1987,2024-11-10,,,,D03,L4,1,2025-05-09,active
E00332,赵怡*,女,1990,2018-07-08,,,,D01,L3,0,2018-10-06,active
E00333,张玲真,男,1985,2020-03-29,,,,D07,L3,0,2020-06-27,active
E00334,施真明,男,1985,2019-04-12,2025-12-29,vol,R02,D07,L3,0,2019-10-09,left
E00335,李慧*,男,1998,2020-02-23,,,,D05,L4,0,2020-05-23,active
E00336,孙莲环,男,1992,2022-02-28,2025-07-05,vol,R03,D05,L2,0,2022-05-29,left
E00337,谢芬*,男,1988,2019-12-27,,,,D08,L2,0,2020-06-24,active
E00338,褚艳环,男,1993,2020-02-12,,,,D06,L1,0,2020-05-12,active
E00339,施洁玲,男,1994,2021-03-05,,,,D01,L3,0,2021-06-03,active
E00340,周佳*,女,2000,2022-04-27,,,,D08,L1,0,2022-07-26,active
E00341,吕月敏,女,1995,2017-06-11,,,,D03,L6,1,2017-12-08,active
E00342,谢芳红,女,1996,2022-11-26,,,,D01,L1,0,2023-05-25,active
E00343,蒋凡芝,男,1983,2020-05-18,,,,D07,L2,0,2020-08-16,active
E00344,王勇凡,女,1996,2024-02-09,,,,D05,L5,0,2024-08-07,active
E00345,卫嘉*,男,1999,2024-11-13,2025-11-28,invol,R06,D01,L5,1,2025-02-11,left
E00346,卫月怡,女,1977,2019-02-14,,,,D03,L1,0,2019-08-13,active
E00347,秦媛凤,男,1989,2024-12-21,2025-04-25,invol,R07,D02,L5,0,2025-03-21,left
E00348,韩杰芝,男,1986,2020-02-12,,,,D01,L2,0,2020-05-12,active
E00349,邹春燕,男,1987,2024-03-05,,,,D01,L1,0,2024-06-03,active
E00350,郑香红,女,1993,2024-11-18,,,,D02,L1,0,2025-02-16,active
E00351,邹美芬,男,1991,2017-09-27,,,,D02,L3,0,2017-12-26,active
E00352,陈巧凤,女,1989,2022-01-16,,,,D03,L2,0,2022-04-16,active
E00353,曹娥琳,男,1994,2022-09-29,,,,D07,L3,0,2022-12-28,active
E00354,吴惠*,男,1987,2022-05-17,,,,D01,L1,1,2022-08-15,active
E00355,吴莲*,男,1987,2018-04-15,,,,D01,L7,1,2018-07-14,active
E00356,何媛*,女,1997,2020-11-02,,,,D11,L1,0,2021-01-31,active
E00357,华欣彩,女,1992,2021-07-18,,,,D11,L3,0,2021-10-16,active
E00358,赵怡秀,男,1996,2023-12-30,,,,D03,L2,0,2024-03-29,active
E00359,赵素*,女,1994,2024-12-14,2025-11-25,vol,R02,D11,L2,0,2025-03-14,left
E00360,杨怡娥,男,1992,2023-10-20,,,,D02,L2,0,2024-01-18,active
E00361,姜静*,男,1986,2019-01-11,,,,D04,L1,0,2019-04-11,active
E00362,吴华*,男,1992,2024-12-15,2025-02-22,invol,R06,D01,L1,0,2025-03-15,left
E00363,李娥洋,未披露,1997,2019-04-05,,,,D04,L2,0,2019-10-02,active
E00364,杨莲霞,女,1985,2018-02-17,,,,D01,L5,0,2018-08-16,active
E00365,孙怡*,女,1982,2019-10-19,,,,D03,L4,1,2020-01-17,active
E00366,何芳*,女,1993,2023-02-01,,,,D01,L1,0,2023-05-02,active
E00367,杨慧*,女,1997,2019-04-07,,,,D06,L4,1,2019-10-04,active
E00368,郑超*,男,1991,2017-04-17,,,,D02,L2,0,2017-07-16,active
E00369,孙瑞芳,女,1993,2020-08-25,2025-03-26,vol,R01,D04,L4,0,2020-11-23,left
E00370,喻慧*,女,1989,2021-07-28,,,,D01,L1,0,2022-01-24,active
E00371,张芝*,男,1991,2023-09-28,,,,D01,L4,0,2023-12-27,active
E00372,何涛*,女,2001,2024-03-07,,,,D05,L1,1,2024-06-05,active
E00373,姜欣萍,女,1984,2017-09-07,,,,D01,L1,0,2018-03-06,active
E00374,吴莺磊,女,1982,2019-12-24,,,,D02,L1,0,2020-06-21,active
E00375,周珠杰,女,1980,2018-03-06,,,,D01,L3,0,2018-09-02,active
E00376,喻荣梅,女,1989,2022-11-19,,,,D06,L1,0,2023-02-17,active
E00377,金梅菊,男,1989,2022-07-26,2025-07-18,invol,R06,D10,L2,0,2023-01-22,left
E00378,朱琳香,女,1984,2020-10-04,2025-10-30,invol,R09,D12,L3,1,2021-04-02,left
E00379,何娜玲,女,2002,2024-11-27,,,,D11,L2,0,2025-02-25,active
E00380,张玉*,男,1993,2021-04-23,,,,D09,L1,0,2021-07-22,active
E00381,郑燕*,女,1993,2022-10-09,2025-09-02,invol,R06,D08,L1,0,2023-01-07,left
E00382,韩芳云,男,1997,2019-05-01,2025-04-19,vol,R03,D01,L4,0,2019-10-28,left
E00383,戚艳*,男,1990,2021-05-20,,,,D02,L4,0,2021-08-18,active
E00384,华超艳,女,1992,2024-09-17,,,,D04,L3,0,2024-12-16,active
E00385,吴涛爱,女,1982,2020-08-04,,,,D02,L1,0,2020-11-02,active
E00386,金英*,男,1993,2023-02-25,,,,D11,L2,0,2023-05-26,active
E00387,尤芳*,女,1988,2020-04-13,,,,D08,L1,0,2020-10-10,active
E00388,朱艳英,男,1994,2022-03-10,,,,D06,L3,0,2022-06-08,active
E00389,赵军*,男,1989,2022-12-03,,,,D12,L4,0,2023-03-03,active
E00390,戚杰瑞,男,1983,2018-06-27,,,,D11,L5,0,2018-12-24,active
E00391,褚娜*,女,1991,2021-12-06,2025-03-11,invol,R07,D02,L6,0,2022-03-06,left
E00392,钱玲*,男,1988,2017-03-17,,,,D02,L1,0,2017-06-15,active
E00393,华彩兰,女,1999,2024-06-22,,,,D03,L4,1,2024-09-20,active
E00394,谢秀*,女,1998,2020-07-22,,,,D11,L4,0,2020-10-20,active
E00395,钱春雪,男,1999,2021-05-25,,,,D12,L1,0,2021-11-21,active
E00396,卫敏娥,女,1994,2019-08-26,,,,D05,L1,0,2019-11-24,active
E00397,张娜瑞,女,1996,2021-02-08,,,,D03,L2,0,2021-05-09,active
E00398,蒋惠*,女,1985,2023-12-21,,,,D11,L1,0,2024-03-20,active
E00399,孔春*,女,1979,2018-06-01,2025-02-18,vol,R01,D11,L2,0,2018-08-30,left
E00400,孙玉*,女,1999,2021-08-10,2025-08-04,vol,R01,D03,L4,0,2021-11-08,left
E00401,褚爱*,女,1988,2021-10-13,,,,D11,L5,0,2022-01-11,active
E00402,邹秀*,男,1985,2022-03-23,,,,D02,L4,1,2022-09-19,active
E00403,王艳*,女,1987,2022-05-06,2025-05-05,vol,R02,D03,L3,0,2022-08-04,left
E00404,喻云*,女,1988,2021-09-27,,,,D01,L6,1,2021-12-26,active
E00405,金芬明,男,1981,2018-05-27,,,,D11,L1,0,2018-08-25,active
E00406,姜芝*,男,1985,2024-12-23,,,,D05,L2,0,2025-06-21,active
E00407,李娜*,女,1991,2022-05-28,,,,D05,L3,1,2022-11-24,active
E00408,严美*,女,1980,2018-07-19,,,,D02,L2,0,2018-10-17,active
E00409,许菊*,女,1987,2020-02-08,,,,D02,L3,1,2020-05-08,active
E00410,吕欣*,男,1986,2022-07-11,,,,D01,L2,0,2023-01-07,active
E00411,尤爱春,女,2002,2024-10-21,2025-10-01,vol,R05,D01,L2,0,2025-04-19,left
E00412,卫雅静,女,1998,2020-11-13,,,,D01,L2,1,2021-02-11,active
E00413,沈芳芬,女,1987,2020-11-07,,,,D01,L2,1,2021-02-05,active
E00414,钱美*,男,1985,2023-06-23,,,,D09,L1,0,2023-09-21,active
E00415,吕莺雪,女,1996,2022-02-09,2025-11-17,vol,R01,D11,L3,1,2022-05-10,left
E00416,吕梅*,女,1996,2021-09-29,,,,D01,L2,0,2021-12-28,active
E00417,许春娥,女,1988,2023-03-19,,,,D03,L2,0,2023-09-15,active
E00418,张静艳,女,1999,2023-11-24,,,,D03,L2,1,2024-02-22,active
E00419,郑怡超,男,1995,2022-01-28,,,,D01,L5,1,2022-04-28,active
E00420,吴兰*,男,1986,2022-11-03,,,,D01,L2,0,2023-05-02,active
E00421,邹春明,男,1989,2020-07-09,2025-01-01,vol,R01,D01,L1,0,2020-10-07,left
E00422,秦英芬,女,2002,2024-07-26,,,,D08,L1,0,2024-10-24,active
E00423,吴爱*,女,1991,2023-06-01,,,,D06,L5,0,2023-08-30,active
E00424,邹勇莺,女,1989,2020-03-17,,,,D04,L2,0,2020-06-15,active
E00425,陈红真,男,1992,2019-02-03,2025-10-10,vol,R02,D01,L4,0,2019-08-02,left
E00426,魏巧*,男,1979,2018-06-30,,,,D02,L1,0,2018-09-28,active
E00427,曹雪*,女,1989,2021-11-15,,,,D01,L3,0,2022-02-13,active
E00428,华凤*,男,1997,2022-02-12,2025-05-02,invol,R06,D01,L4,1,2022-08-11,left
E00429,许环*,女,1980,2017-09-21,,,,D01,L2,0,2017-12-20,active
E00430,冯伟华,男,1983,2019-05-31,,,,D03,L3,0,2019-08-29,active
E00431,华洁芳,男,1992,2020-11-29,,,,D05,L3,0,2021-02-27,active
E00432,喻梅*,男,1992,2018-08-21,,,,D02,L5,1,2018-11-19,active
E00433,陶秀*,男,1994,2022-06-28,,,,D03,L2,0,2022-09-26,active
E00434,钱英瑞,男,1982,2018-09-24,,,,D05,L5,0,2018-12-23,active
E00435,华香*,女,1986,2024-06-21,,,,D01,L6,1,2024-09-19,active
E00436,孙静素,女,1996,2021-12-21,,,,D01,L1,0,2022-03-21,active
E00437,谢艳*,女,1998,2020-03-26,,,,D05,L4,0,2020-06-24,active
E00438,赵媛*,女,1991,2020-04-04,,,,D11,L2,0,2020-07-03,active
E00439,朱磊巧,女,1991,2023-04-09,,,,D08,L1,0,2023-07-08,active
E00440,秦萍*,男,1997,2023-07-12,,,,D02,L2,0,2023-10-10,active
E00441,杨瑞*,女,1985,2024-12-22,2025-01-19,vol,R02,D04,L3,1,2025-03-22,left
E00442,严莲*,女,1992,2017-03-05,,,,D03,L5,0,2017-09-01,active
E00443,陶雅*,男,1990,2019-10-14,,,,D06,L1,0,2020-01-12,active
E00444,谢丽*,男,1982,2024-06-07,,,,D04,L6,0,2024-09-05,active
E00445,杨静*,女,1992,2020-12-10,,,,D06,L1,0,2021-03-10,active
E00446,郑香*,女,1988,2023-06-06,,,,D06,L5,1,2023-09-04,active
E00447,王艳超,男,1985,2024-11-18,,,,D02,L5,0,2025-02-16,active
E00448,周月玲,女,1992,2019-02-09,,,,D07,L4,0,2019-05-10,active
E00449,朱美*,男,1979,2019-06-09,,,,D03,L2,0,2019-09-07,active
E00450,郑霞娟,女,1985,2020-12-26,,,,D01,L1,1,2021-03-26,active
E00451,陈兰伟,男,1997,2019-11-05,2025-03-28,vol,R02,D03,L1,0,2020-02-03,left
E00452,韩伟*,男,1991,2022-01-07,2025-04-23,vol,R01,D06,L4,0,2022-04-07,left
E00453,吕勇芳,男,1991,2021-08-22,,,,D05,L7,1,2021-11-20,active
E00454,施瑞*,女,1992,2024-11-19,,,,D05,L2,0,2025-02-17,active
E00455,姜香娜,男,1989,2024-06-23,2025-01-18,vol,R05,D01,L2,1,2024-09-21,left
E00456,邹华雅,男,1989,2019-04-12,,,,D02,L1,1,2019-07-11,active
E00457,李彩杰,男,1987,2024-06-06,,,,D03,L1,0,2024-09-04,active
E00458,蒋爱*,男,1995,2021-03-02,,,,D09,L3,0,2021-05-31,active
E00459,卫兰*,女,1994,2022-10-06,,,,D01,L5,0,2023-04-04,active
E00460,孔慧*,男,1994,2023-01-02,,,,D03,L6,1,2023-04-02,active
E00461,冯惠*,女,1998,2024-04-11,,,,D01,L4,0,2024-07-10,active
E00462,许洁*,女,1996,2024-04-22,,,,D04,L4,1,2024-07-21,active
E00463,沈玲*,女,1975,2017-02-24,2025-07-11,vol,R04,D01,L3,0,2017-05-25,left
E00464,张芬*,男,1996,2018-08-30,,,,D01,L1,0,2018-11-28,active
E00465,王洋霞,男,1988,2018-03-05,,,,D05,L1,0,2018-06-03,active
E00466,严淑*,男,2002,2024-02-22,2025-06-07,vol,R01,D01,L1,0,2024-05-22,left
E00467,施娥*,男,1986,2022-01-26,,,,D01,L2,0,2022-04-26,active
E00468,韩芳巧,男,1996,2024-11-02,,,,D04,L2,0,2025-05-01,active
E00469,华玉*,女,2001,2023-12-13,,,,D03,L3,0,2024-03-12,active
E00470,陶佳*,女,1985,2017-10-19,,,,D04,L5,0,2018-01-17,active
E00471,施芳*,男,1979,2018-11-24,2025-07-21,vol,R02,D12,L4,1,2019-02-22,left
E00472,魏莺环,女,1984,2020-06-08,,,,D01,L5,0,2020-09-06,active
E00473,秦惠勇,女,1978,2020-02-11,,,,D05,L2,0,2020-05-11,active
E00474,张莺琳,女,1981,2017-09-18,,,,D02,L3,0,2017-12-17,active
E00475,沈翠*,女,1985,2020-01-22,,,,D11,L1,0,2020-04-21,active
E00476,王媛芳,男,1975,2022-08-09,,,,D03,L2,0,2022-11-07,active
E00477,周娟*,男,1988,2020-05-27,2025-04-04,invol,R07,D01,L2,0,2020-11-23,left
E00478,邹超*,女,1995,2024-06-03,,,,D03,L3,0,2024-11-30,active
E00479,吕菊*,男,1990,2024-12-13,,,,D06,L6,0,2025-03-13,active
E00480,陶素强,男,1995,2022-04-11,2025-04-05,vol,R01,D01,L4,1,2022-07-10,left
E00481,陈慧*,女,1988,2017-06-11,,,,D01,L6,1,2017-09-09,active
E00482,施英*,男,1998,2024-07-16,2025-09-05,vol,R02,D04,L1,0,2024-10-14,left
E00483,邹佳*,男,1996,2023-07-06,,,,D06,L2,0,2023-10-04,active
E00484,吕涛丽,女,1992,2023-07-18,,,,D01,L4,0,2024-01-14,active
E00485,秦淑*,男,1990,2022-10-03,,,,D04,L3,0,2023-01-01,active
E00486,戚磊琳,女,1988,2020-06-02,2025-03-14,vol,R01,D03,L2,0,2020-08-31,left
E00487,金荣芬,男,1993,2022-07-16,,,,D01,L6,0,2022-10-14,active
E00488,陶欣军,男,1983,2019-11-02,,,,D11,L3,0,2020-01-31,active
E00489,冯淑*,男,1986,2022-12-22,,,,D03,L3,0,2023-06-20,active
E00490,钱伟*,女,1997,2024-11-19,,,,D02,L2,0,2025-02-17,active
E00491,王玲*,女,1985,2020-09-30,,,,D12,L2,0,2020-12-29,active
E00492,王素*,女,1996,2023-01-14,2025-07-05,invol,R06,D04,L5,0,2023-04-14,left
E00493,施强*,男,1995,2024-10-29,,,,D04,L1,0,2025-01-27,active
E00494,何燕*,男,1996,2021-10-20,2025-12-31,vol,R03,D06,L1,0,2022-01-18,left
E00495,褚娟*,女,1983,2021-08-25,,,,D03,L2,0,2021-11-23,active
E00496,喻涛*,女,1988,2019-02-27,2025-11-25,vol,R02,D11,L5,1,2019-05-28,left
E00497,吕美敏,男,1996,2024-07-15,,,,D07,L4,1,2024-10-13,active
E00498,华涛*,女,1988,2024-07-16,,,,D08,L2,0,2025-01-12,active
E00499,许芳明,男,1998,2024-11-24,,,,D11,L2,0,2025-02-22,active
E00500,秦洁*,女,1994,2018-01-29,,,,D10,L1,0,2018-04-29,active
E00501,尤巧伟,女,1983,2020-12-06,2025-03-08,invol,R08,D12,L2,0,2021-03-06,left
E00502,郑娜云,女,1989,2024-01-14,,,,D03,L2,0,2024-04-13,active
E00503,孙勇*,男,1989,2022-09-13,2025-04-28,invol,R08,D01,L4,1,2022-12-12,left
E00504,华静媛,女,1988,2021-01-24,,,,D11,L5,1,2021-04-24,active
E00505,郑巧*,男,1998,2020-05-23,,,,D12,L1,0,2020-08-21,active
E00506,秦环*,男,1992,2021-02-08,2025-02-18,vol,R03,D06,L5,0,2021-05-09,left
E00507,郑强凡,女,1987,2021-11-13,,,,D06,L2,0,2022-02-11,active
E00508,谢凡淑,男,1989,2022-11-23,2025-04-23,vol,R02,D02,L3,0,2023-02-21,left
E00509,王莲*,男,1986,2021-11-20,,,,D10,L6,1,2022-02-18,active
E00510,孔瑞瑞,女,1999,2024-04-09,,,,D06,L1,0,2024-07-08,active
E00511,施芬*,女,1989,2021-04-21,,,,D01,L1,1,2021-07-20,active
E00512,孔杰*,女,1986,2018-09-29,,,,D12,L4,0,2018-12-28,active
E00513,吕巧*,男,1998,2024-11-03,2025-10-14,invol,R06,D02,L5,0,2025-02-01,left
E00514,孔莲*,男,1997,2021-05-07,,,,D01,L4,0,2021-11-03,active
E00515,姜洋珠,男,1993,2024-02-02,,,,D02,L3,1,2024-05-02,active
E00516,郑凤*,女,1992,2017-01-07,,,,D04,L3,0,2017-04-07,active
E00517,蒋荣*,女,1994,2022-07-18,,,,D05,L5,0,2022-10-16,active
E00518,魏娥妹,女,1998,2024-04-11,,,,D11,L3,0,2024-07-10,active
E00519,何军雪,男,1991,2024-10-31,,,,D01,L4,1,2025-01-29,active
E00520,许莺*,男,1991,2024-05-02,,,,D12,L1,0,2024-07-31,active
E00521,孙瑞磊,男,1984,2018-01-11,2025-04-13,vol,R02,D10,L4,1,2018-04-11,left
E00522,吴真秀,女,1987,2021-01-27,,,,D01,L2,0,2021-04-27,active
E00523,杨明春,女,1984,2021-12-18,,,,D02,L6,0,2022-06-16,active
E00524,秦霞*,女,1997,2019-08-28,2025-03-10,vol,R01,D11,L1,1,2019-11-26,left
E00525,张媛彩,男,1999,2021-09-05,,,,D01,L6,0,2022-03-04,active
E00526,许琳明,女,1983,2018-09-21,,,,D04,L4,1,2018-12-20,active
E00527,杨燕*,女,2000,2022-06-14,2025-02-23,invol,R09,D11,L1,0,2022-12-11,left
E00528,姜媛兰,男,1979,2020-10-01,,,,D06,L1,0,2021-03-30,active
E00529,魏敏娜,女,1993,2018-12-07,,,,D05,L3,0,2019-03-07,active
E00530,杨怡超,男,1994,2024-06-25,,,,D10,L2,0,2024-09-23,active
E00531,尤淑*,男,1986,2019-03-15,,,,D02,L1,0,2019-06-13,active
E00532,韩艳淑,男,1994,2022-11-29,,,,D01,L6,1,2023-02-27,active
E00533,华月凡,男,1985,2020-11-16,,,,D01,L6,0,2021-02-14,active
E00534,沈芬静,男,1984,2018-06-28,2025-11-09,vol,R01,D03,L2,0,2018-12-25,left
E00535,吴芳*,女,1993,2024-06-09,2025-08-05,invol,R07,D11,L1,0,2024-09-07,left
E00536,郑磊*,女,1985,2022-10-16,,,,D11,L4,0,2023-01-14,active
E00537,张超丽,女,1989,2020-12-25,2025-05-29,invol,R06,D05,L3,0,2021-06-23,left
E00538,陈红*,女,1991,2021-11-30,,,,D01,L1,0,2022-02-28,active
E00539,朱怡*,女,1983,2018-05-21,,,,D11,L5,1,2018-11-17,active
E00540,蒋华*,女,1989,2017-01-22,,,,D01,L6,0,2017-04-22,active
E00541,姜涛英,未披露,1990,2022-03-29,,,,D01,L2,0,2022-06-27,active
E00542,沈伟*,女,1988,2018-06-07,2025-03-07,vol,R02,D04,L4,1,2018-09-05,left
E00543,郑菊*,女,1980,2019-06-21,,,,D01,L4,0,2019-09-19,active
E00544,金菊超,女,1990,2022-05-03,2025-07-05,vol,R02,D01,L1,1,2022-08-01,left
E00545,杨环*,女,1990,2020-08-30,2025-01-06,vol,R03,D10,L3,0,2020-11-28,left
E00546,华彩超,女,1996,2019-05-04,2025-10-03,invol,R06,D02,L6,1,2019-08-02,left
E00547,张娜*,男,1987,2023-01-08,2025-04-19,invol,R06,D03,L3,1,2023-07-07,left
E00548,谢欣*,女,1997,2023-03-10,,,,D03,L3,1,2023-09-06,active
E00549,李洋嘉,男,1979,2019-02-11,,,,D01,L5,0,2019-05-12,active
E00550,钱涛莺,女,1980,2020-06-23,2025-07-11,vol,R02,D01,L2,0,2020-12-20,left
E00551,朱凤娜,男,1993,2022-11-02,2025-12-14,invol,R08,D01,L5,1,2023-01-31,left
E00552,王芳*,女,1991,2017-03-09,,,,D03,L1,0,2017-06-07,active
E00553,曹燕*,女,1991,2018-05-21,,,,D01,L3,0,2018-11-17,active
E00554,华静*,女,1977,2018-12-22,,,,D05,L1,0,2019-03-22,active
E00555,杨淑*,男,1986,2022-08-10,,,,D02,L6,0,2023-02-06,active
E00556,喻芳*,女,1986,2024-08-21,,,,D05,L5,0,2024-11-19,active
E00557,严媛*,男,1985,2017-09-07,2025-02-02,vol,R03,D05,L3,0,2017-12-06,left
E00558,韩佳*,男,1991,2022-05-15,2025-12-28,invol,R08,D11,L2,0,2022-08-13,left
E00559,张媛慧,男,1993,2021-01-13,,,,D05,L6,1,2021-04-13,active
E00560,严凡*,男,1979,2019-08-17,,,,D01,L1,1,2019-11-15,active
E00561,华涛明,男,1987,2024-12-14,,,,D04,L5,0,2025-03-14,active
E00562,戚娟霞,女,1979,2019-04-22,,,,D08,L3,0,2019-10-19,active
E00563,褚明琳,女,1997,2019-08-06,,,,D01,L1,0,2019-11-04,active
E00564,冯明霞,男,1999,2022-06-01,2025-06-03,invol,R07,D12,L5,1,2022-08-30,left
E00565,杨华欣,男,1990,2018-10-03,,,,D03,L2,0,2019-01-01,active
E00566,张敏*,女,1989,2019-02-06,,,,D08,L5,0,2019-05-07,active
E00567,陈磊怡,男,1990,2024-10-14,,,,D12,L1,0,2025-01-12,active
E00568,秦欣英,女,1988,2018-03-18,,,,D06,L4,0,2018-06-16,active
E00569,许勇*,女,1995,2021-07-16,2025-11-02,vol,R02,D02,L4,0,2021-10-14,left
E00570,褚娜*,男,2002,2024-07-08,,,,D08,L1,0,2024-10-06,active
E00571,施明*,女,1990,2023-11-20,,,,D05,L1,0,2024-02-18,active
E00572,邹雅*,男,1993,2023-07-15,,,,D02,L7,0,2024-01-11,active
E00573,郑英雪,男,1989,2020-05-20,,,,D05,L3,1,2020-08-18,active
E00574,喻怡红,男,1982,2018-03-10,,,,D05,L1,0,2018-06-08,active
E00575,戚欣*,女,1990,2017-01-03,,,,D01,L3,0,2017-04-03,active
E00576,王素丽,男,1987,2019-08-25,2025-03-10,vol,R02,D04,L6,1,2019-11-23,left
E00577,许芬*,男,2001,2023-06-17,2025-09-04,vol,R04,D09,L1,0,2023-09-15,left
E00578,金凤媛,男,1993,2024-07-20,,,,D09,L1,0,2024-10-18,active
E00579,严莲*,男,2000,2024-07-09,,,,D03,L2,0,2024-10-07,active
E00580,许明勇,女,1985,2017-06-08,,,,D01,L3,0,2017-09-06,active
E00581,邹娜玲,女,1999,2021-04-20,,,,D08,L3,0,2021-07-19,active
E00582,孙瑞娜,男,1991,2020-01-18,2025-09-07,invol,R06,D02,L4,1,2020-04-17,left
E00583,朱艳*,男,1994,2024-12-01,,,,D06,L1,0,2025-03-01,active
E00584,陈雪红,男,1991,2024-10-28,,,,D02,L4,0,2025-01-26,active
E00585,魏雪*,女,2002,2024-02-05,2025-06-02,vol,R01,D01,L2,0,2024-05-05,left
E00586,喻超*,男,1986,2017-12-16,,,,D03,L6,1,2018-03-16,active
E00587,喻香*,女,1985,2020-09-30,,,,D09,L1,0,2021-03-29,active
E00588,朱云珠,女,1984,2020-11-06,2025-06-23,vol,R02,D05,L1,0,2021-02-04,left
E00589,秦妹*,女,1995,2024-11-07,,,,D03,L1,0,2025-02-05,active
E00590,何凤*,女,1982,2018-04-02,,,,D12,L6,1,2018-07-01,active
E00591,姜真*,女,1980,2017-12-11,,,,D08,L5,1,2018-03-11,active
E00592,施莲*,女,1993,2024-11-26,,,,D07,L2,0,2025-05-25,active
E00593,施静*,男,1993,2024-12-15,,,,D05,L4,1,2025-03-15,active
E00594,沈伟*,女,1988,2019-12-17,2025-08-25,vol,R05,D09,L6,0,2020-03-16,left
E00595,冯军*,男,1987,2021-05-01,,,,D11,L3,0,2021-07-30,active
E00596,邹萍月,男,1978,2018-04-15,2025-09-11,vol,R03,D01,L4,0,2018-07-14,left
E00597,魏凡*,男,1984,2020-05-10,,,,D07,L7,0,2020-08-08,active
E00598,钱翠爱,女,1995,2023-08-21,,,,D12,L2,0,2023-11-19,active
E00599,吕萍*,男,1995,2024-02-26,,,,D03,L2,0,2024-05-26,active
E00600,金杰明,男,1989,2018-10-16,2025-10-04,vol,R04,D01,L1,1,2019-01-14,left
E00601,华军*,女,1997,2024-11-28,2025-11-09,invol,R06,D01,L1,1,2025-02-26,left
E00602,赵月*,男,1996,2018-08-09,,,,D08,L4,0,2018-11-07,active
E00603,蒋超萍,男,1994,2023-03-30,,,,D02,L1,0,2023-06-28,active
E00604,华嘉梅,男,1986,2020-11-20,2025-10-30,invol,R07,D02,L4,0,2021-02-18,left
E00605,杨佳强,女,1998,2024-06-06,,,,D03,L3,0,2024-09-04,active
E00606,魏兰兰,女,1978,2024-02-23,,,,D04,L2,0,2024-05-23,active
E00607,魏珠*,女,1988,2024-05-04,,,,D07,L5,0,2024-08-02,active
E00608,施敏英,男,1992,2019-09-29,,,,D02,L5,1,2019-12-28,active
E00609,吕玉*,男,1987,2021-03-12,2025-01-22,vol,R01,D01,L1,0,2021-06-10,left
E00610,吕惠*,女,1986,2017-12-28,2025-08-10,vol,R02,D01,L1,0,2018-06-26,left
E00611,冯静*,女,1977,2020-06-25,,,,D02,L5,0,2020-09-23,active
E00612,尤华*,女,1987,2017-03-31,,,,D01,L4,0,2017-09-27,active
E00613,戚莲嘉,女,1987,2018-07-28,2025-10-23,vol,R04,D02,L2,0,2018-10-26,left
E00614,曹静*,女,1991,2024-04-03,2025-11-12,vol,R02,D11,L2,0,2024-07-02,left
E00615,冯勇*,男,1987,2023-12-09,,,,D03,L6,1,2024-03-08,active
E00616,姜春*,女,1999,2024-11-13,2025-05-20,vol,R05,D01,L3,0,2025-02-11,left
E00617,韩杰*,男,1982,2023-10-01,2025-09-11,vol,R05,D02,L3,0,2024-03-29,left
E00618,蒋秀红,男,1987,2023-04-04,,,,D06,L4,1,2023-10-01,active
E00619,陈真*,女,1983,2018-11-22,2025-10-26,invol,R08,D06,L1,0,2019-05-21,left
E00620,吴春爱,女,2001,2023-11-29,,,,D08,L4,0,2024-02-27,active
E00621,施凤*,男,1984,2022-05-06,,,,D03,L2,0,2022-08-04,active
E00622,冯华兰,男,1979,2019-06-27,2025-06-10,invol,R07,D04,L3,0,2019-09-25,left
E00623,郑兰香,女,1982,2017-11-28,2025-05-26,vol,R05,D05,L2,0,2018-02-26,left
E00624,蒋军莲,男,1994,2024-04-12,2025-03-28,vol,R05,D02,L5,1,2024-07-11,left
E00625,王超*,男,1990,2020-07-14,,,,D03,L2,1,2020-10-12,active
E00626,陶慧彩,男,1986,2017-06-28,,,,D05,L1,0,2017-09-26,active
E00627,吕瑞*,男,1983,2020-04-11,,,,D04,L6,0,2020-07-10,active
